,h3_code,total_poi,station_count,Eat_and_Drink,Going_Out-Entertainment,Sights_and_Museums,Transport,Accommodations,Shopping,Business_and_Services,Facilities,Areas_and_Buildings,h3_area,is_station
58179,891e80cd1d7ffff,14,0,1,0,0,1,0,7,3,2,0,Low-area,False
58193,891e8051ccfffff,11,0,2,0,1,4,0,2,2,0,0,Low-area,False
58204,891e80553b7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
58205,891e8054577ffff,11,0,1,0,1,2,0,3,2,2,0,Low-area,False
58216,891e8055ccfffff,36,0,3,0,0,2,0,11,17,3,0,High-area,False
58252,891e80509c7ffff,34,0,0,0,0,1,0,3,29,1,0,High-area,False
58286,891e8053253ffff,3,0,0,0,0,1,0,1,1,0,0,Low-area,False
58289,891e8057267ffff,63,0,10,1,0,2,0,22,20,8,0,High-area,False
58352,891e8056233ffff,2,0,0,1,0,0,0,0,1,0,0,Low-area,False
58354,891e80501c3ffff,38,0,0,0,6,4,4,3,16,5,0,High-area,False
58392,891e8050197ffff,92,0,21,2,3,1,8,35,20,2,0,High-area,False
58484,891e8043287ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
58485,891e80572dbffff,94,0,8,5,0,1,0,35,39,6,0,High-area,False
58579,891e805709bffff,33,0,3,1,0,1,0,13,11,4,0,High-area,False
58612,891e804221bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
58613,891e80cd13bffff,2,0,2,0,0,0,0,0,0,0,0,Low-area,False
58615,891e80cd8d3ffff,26,0,4,1,0,1,0,12,7,1,0,Low-area,False
58641,891e80c125bffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
58643,891e8050ecfffff,93,0,12,11,0,1,2,37,25,5,0,High-area,False
58736,891e80cc667ffff,12,0,0,0,0,1,0,5,6,0,0,Low-area,False
58748,891e80522cfffff,12,0,1,0,0,3,0,1,4,3,0,Low-area,False
58760,891e805a5dbffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
58761,891e80529bbffff,18,0,3,0,0,0,2,3,8,2,0,Low-area,False
58779,891e805894fffff,3,0,1,1,0,0,0,0,0,0,1,Low-area,False
58782,891e80572a3ffff,20,0,4,1,1,1,0,4,6,3,0,Low-area,False
58802,891e80cde77ffff,30,0,1,2,0,0,1,14,11,1,0,High-area,False
58832,891e805ae47ffff,34,0,2,0,0,1,0,6,19,6,0,High-area,False
58866,891e80c9babffff,4,0,0,0,0,1,0,0,3,0,0,Low-area,False
58870,891e8050b83ffff,11,0,0,0,0,2,0,3,3,3,0,Low-area,False
58881,891e805326bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
58882,891e80555c3ffff,10,0,3,2,0,1,0,2,2,0,0,Low-area,False
58892,891e80528d7ffff,7,0,0,0,0,0,0,0,5,2,0,Low-area,False
58899,891e805138bffff,15,0,0,1,0,0,0,5,9,0,0,Low-area,False
58914,891e805a15bffff,11,0,0,1,0,1,0,2,7,0,0,Low-area,False
58925,891e80c8b4fffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
58927,891e8051e6bffff,18,0,0,0,0,2,0,3,13,0,0,Low-area,False
58945,891e80570c7ffff,44,0,4,0,1,2,0,8,26,3,0,High-area,False
58989,891e8052a97ffff,5,0,1,0,3,0,0,0,1,0,0,Low-area,False
58994,891e804304bffff,9,0,0,0,0,2,0,0,6,1,0,Low-area,False
59003,891e80cdc4fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
59004,891e80562cfffff,5,0,1,0,0,0,0,1,3,0,0,Low-area,False
59009,891e80c9e8bffff,2,0,1,0,0,1,0,0,0,0,0,Low-area,False
59011,891e805400fffff,8,0,0,0,0,0,0,4,2,2,0,Low-area,False
59019,891e8043303ffff,11,0,2,0,0,1,0,5,3,0,0,Low-area,False
59030,891e80421afffff,14,0,1,2,0,0,0,3,6,2,0,Low-area,False
59044,891e8058b97ffff,89,0,9,1,0,0,0,77,1,1,0,High-area,False
59133,891e805228fffff,91,0,10,2,0,1,0,36,36,6,0,High-area,False
59224,891e80cd363ffff,14,0,1,1,1,1,0,0,6,4,0,Low-area,False
59238,891e80503bbffff,100,0,8,2,2,3,3,45,30,7,0,High-area,False
59338,891e805a267ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
59340,891e80cd923ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
59341,891e8050cd3ffff,100,0,24,11,15,3,14,8,20,5,0,High-area,False
59441,891e8052183ffff,16,0,0,0,0,1,2,2,7,4,0,Low-area,False
59457,891e8055dc7ffff,51,0,6,3,0,0,1,15,22,4,0,High-area,False
59508,891e80519b3ffff,57,0,6,2,1,3,1,15,27,2,0,High-area,False
59565,891e80c8e87ffff,6,0,0,0,0,3,0,0,2,1,0,Low-area,False
59571,891e805232fffff,98,0,2,5,2,1,5,18,55,10,0,High-area,False
59669,891e805a99bffff,22,0,0,1,0,0,0,4,13,4,0,Low-area,False
59691,891e805312bffff,14,0,0,0,0,0,1,4,8,1,0,Low-area,False
59705,891e805328fffff,5,0,0,0,0,0,0,2,3,0,0,Low-area,False
59710,891e8053663ffff,4,0,0,0,0,0,0,2,2,0,0,Low-area,False
59714,891e8050367ffff,37,0,8,1,0,2,2,7,9,8,0,High-area,False
59751,891e8050b23ffff,61,0,3,0,2,2,0,28,24,2,0,High-area,False
59812,891e80508afffff,96,0,3,4,2,4,0,23,50,10,0,High-area,False
59908,891e8050e2fffff,12,0,4,0,1,0,5,1,0,1,0,Low-area,False
59920,891e80562b7ffff,15,0,2,2,0,0,0,5,5,1,0,Low-area,False
59935,891e8051ccbffff,29,0,1,1,1,1,0,7,12,6,0,Low-area,False
59964,891e805a12fffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
59966,891e80c128fffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
59967,891e805144bffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
59969,891e805b1d3ffff,2,0,0,0,0,0,1,0,0,1,0,Low-area,False
59971,891e805241bffff,3,0,1,0,0,1,0,1,0,0,0,Low-area,False
59974,891e8052c87ffff,10,0,0,0,0,2,0,2,6,0,0,Low-area,False
59984,891e80caa0bffff,35,0,4,1,1,0,0,5,20,4,0,High-area,False
60019,891e8042e9bffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
60020,891e8050623ffff,58,0,7,1,0,4,0,19,22,5,0,High-area,False
60078,891e805ab37ffff,7,0,0,0,0,0,1,2,3,1,0,Low-area,False
60085,891e8050067ffff,94,0,4,6,0,0,4,26,47,7,0,High-area,False
60179,891e8051e6fffff,9,0,0,0,0,0,0,1,7,1,0,Low-area,False
60188,891e805238bffff,35,0,2,2,1,2,1,5,18,4,0,High-area,False
60223,891e80c9a17ffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
60225,891e80cd253ffff,2,0,0,0,0,1,1,0,0,0,0,Low-area,False
60227,891e80caebbffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
60228,891e8050ba7ffff,6,0,0,0,0,0,0,1,3,2,0,Low-area,False
60234,891e80521cbffff,7,0,0,0,0,0,0,0,5,2,0,Low-area,False
60241,891e805a277ffff,17,0,0,0,1,0,0,4,12,0,0,Low-area,False
60258,891e8052043ffff,70,0,10,1,1,3,1,20,31,3,0,High-area,False
60328,891e8055423ffff,21,1,0,2,0,3,1,7,5,3,0,Low-area,True
60349,891e80420cbffff,15,0,1,1,0,1,0,3,9,0,0,Low-area,False
60364,891e80c9e3bffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
60365,891e80584cbffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
60367,891e80509cbffff,52,0,8,0,3,2,1,15,19,4,0,High-area,False
60419,891e804268fffff,2,0,0,0,0,1,0,0,0,1,0,Low-area,False
60421,891e8042da7ffff,4,0,0,1,0,0,1,0,1,1,0,Low-area,False
60425,891e80cd5c7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
60426,891e805ada3ffff,20,0,1,1,2,0,0,3,11,2,0,Low-area,False
60446,891e8052253ffff,11,0,0,1,0,1,0,2,5,2,0,Low-area,False
60457,891e80420d7ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
60458,891e80c9bd3ffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
60459,891e80545abffff,19,0,5,0,1,1,0,8,4,0,0,Low-area,False
60478,891e8054193ffff,3,0,0,1,0,0,0,0,2,0,0,Low-area,False
60481,891e8041d8fffff,5,0,0,0,0,0,0,0,5,0,0,Low-area,False
60486,891e8051d43ffff,16,1,0,6,0,1,0,2,7,0,0,Low-area,True
60502,891e8051493ffff,7,0,0,0,0,0,0,0,5,2,0,Low-area,False
60509,891e8056e4fffff,10,0,0,1,0,0,0,4,5,0,0,Low-area,False
60519,891e8051817ffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
60521,891e8052cabffff,5,0,1,2,0,0,0,0,0,2,0,Low-area,False
60526,891e80509dbffff,47,0,10,4,0,2,1,19,9,2,0,High-area,False
60573,891e80cd06fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
60574,891e805558fffff,28,0,1,1,0,0,0,10,10,6,0,Low-area,False
60602,891e80508b7ffff,28,0,2,0,0,0,0,9,15,2,0,Low-area,False
60630,891e805524fffff,42,0,0,2,0,1,1,18,19,1,0,High-area,False
60672,891e80c8ccfffff,12,0,0,1,0,0,0,4,6,1,0,Low-area,False
60684,891e8054053ffff,21,0,1,1,0,1,0,10,8,0,0,Low-area,False
60705,891e8042507ffff,4,0,0,0,0,0,0,0,4,0,0,Low-area,False
60709,891e80532afffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
60712,891e80520b7ffff,16,0,0,1,0,0,1,4,10,0,0,Low-area,False
60728,891e80580d7ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
60730,891e8057387ffff,6,0,0,1,0,0,0,1,1,3,0,Low-area,False
60736,891e805b377ffff,85,0,8,2,0,1,1,33,28,12,0,High-area,False
60821,891e80573c7ffff,24,1,3,0,1,1,0,8,10,1,0,Low-area,True
60845,891e80512c7ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
60846,891e8059c0fffff,1,0,0,0,0,0,1,0,0,0,0,Low-area,False
60847,891e8052317ffff,97,0,10,1,2,1,4,20,45,14,0,High-area,False
60944,891e805118fffff,16,0,1,1,0,2,0,4,4,4,0,Low-area,False
60960,891e8058247ffff,3,0,0,0,0,1,1,0,1,0,0,Low-area,False
60963,891e80c99abffff,5,1,1,0,0,0,0,0,4,0,0,Low-area,True
60968,891e8052d8fffff,93,0,8,1,0,1,0,20,54,9,0,High-area,False
61061,891e805320bffff,7,0,0,0,0,2,0,1,4,0,0,Low-area,False
61068,891e8050e4fffff,65,0,14,4,0,4,2,16,19,6,0,High-area,False
61133,891e8041d0fffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
61134,891e8051e13ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
61135,891e805051bffff,90,1,25,2,9,1,14,17,16,6,0,High-area,True
61225,891e8050e8bffff,61,0,1,2,0,1,1,23,21,12,0,High-area,False
61286,891e805056bffff,15,0,3,3,6,0,1,0,2,0,0,Low-area,False
61301,891e804366fffff,2,0,0,0,0,0,0,1,0,1,0,Low-area,False
61303,891e80ca1c7ffff,15,0,1,0,1,1,0,5,5,2,0,Low-area,False
61318,891e8052097ffff,5,0,0,0,0,1,0,2,2,0,0,Low-area,False
61323,891e805217bffff,18,0,1,5,2,0,1,1,1,7,0,Low-area,False
61341,891e80530a7ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
61343,891e80520abffff,16,0,1,3,0,1,0,2,4,5,0,Low-area,False
61359,891e8042557ffff,2,0,2,0,0,0,0,0,0,0,0,Low-area,False
61361,891e80cd547ffff,13,0,0,0,0,3,0,3,6,1,0,Low-area,False
61374,891e804258bffff,9,0,1,0,0,0,1,2,5,0,0,Low-area,False
61383,891e80cd48fffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
61384,891e8626883ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
61385,891e805a00fffff,6,0,0,0,0,1,0,3,2,0,0,Low-area,False
61391,891e8050cabffff,86,0,7,4,5,2,24,15,23,6,0,High-area,False
61477,891e8050e7bffff,33,0,3,1,0,1,1,8,14,4,1,High-area,False
61510,891e8052653ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
61511,891e80571c3ffff,10,0,1,0,0,0,0,4,5,0,0,Low-area,False
61521,891e80580a7ffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
61524,891e8058163ffff,7,0,0,0,0,0,1,1,4,1,0,Low-area,False
61531,891e805290fffff,4,0,0,0,1,0,0,1,1,1,0,Low-area,False
61535,891e8054133ffff,13,0,3,0,0,1,0,4,5,0,0,Low-area,False
61548,891e8055047ffff,39,0,4,0,0,1,1,13,12,8,0,High-area,False
61587,891e8052997ffff,88,0,8,11,5,1,2,24,25,12,0,High-area,False
61675,891e80581cbffff,10,0,0,0,0,0,0,4,5,1,0,Low-area,False
61685,891e8053217ffff,13,0,1,1,1,0,0,6,4,0,0,Low-area,False
61698,891e8052047ffff,42,0,1,2,0,0,0,15,17,7,0,High-area,False
61740,891e8055ad7ffff,7,0,0,2,0,0,2,0,3,0,0,Low-area,False
61747,891e8055d77ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
61748,891e8624b7bffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
61750,891e8050e63ffff,40,1,1,2,3,1,1,10,15,7,0,High-area,True
61790,891e8041573ffff,3,0,0,0,0,1,0,0,2,0,0,Low-area,False
61793,891e80429c7ffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
61795,891e80cd553ffff,15,0,0,0,0,2,0,2,6,5,0,Low-area,False
61810,891e8051423ffff,5,0,0,0,0,1,1,0,2,1,0,Low-area,False
61815,891e80544a3ffff,19,0,0,0,0,0,0,16,1,2,0,Low-area,False
61834,891e8042c37ffff,51,0,7,1,0,2,0,16,20,5,0,High-area,False
61885,891e80cd51bffff,28,0,6,2,1,5,2,5,6,1,0,Low-area,False
61913,891e8050bbbffff,8,1,2,0,0,0,0,1,4,1,0,Low-area,True
61921,891e8624187ffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
61922,891e80574bbffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
61924,891e8050807ffff,96,0,4,0,2,0,3,32,45,10,0,High-area,False
62020,891e8624183ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
62021,891e8056283ffff,38,0,8,2,1,3,1,7,11,5,0,High-area,False
62059,891e8057317ffff,5,0,0,0,0,0,2,1,2,0,0,Low-area,False
62064,891e8051a47ffff,15,0,0,0,1,0,0,0,11,3,0,Low-area,False
62079,891e8052a17ffff,97,0,3,2,2,1,5,12,67,5,0,High-area,False
62176,891e8050b33ffff,8,0,1,0,0,0,1,3,3,0,0,Low-area,False
62184,891e80570c3ffff,99,0,5,4,1,6,2,26,46,9,0,High-area,False
62283,891e8051487ffff,2,0,0,0,0,0,0,1,0,1,0,Low-area,False
62285,891e80400d3ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
62286,891e80522abffff,38,0,2,0,1,2,4,7,18,4,0,High-area,False
62324,891e80513a3ffff,12,0,2,0,0,1,0,0,8,1,0,Low-area,False
62336,891e80402a7ffff,2,0,0,0,0,1,0,0,1,0,0,Low-area,False
62338,891e8058bbbffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
62339,891e805082fffff,5,0,0,1,0,0,0,0,3,1,0,Low-area,False
62344,891e805b117ffff,12,0,2,1,0,3,0,2,0,4,0,Low-area,False
62356,891e805b523ffff,3,0,0,1,0,0,0,1,1,0,0,Low-area,False
62359,891e80cdacfffff,18,0,0,1,0,1,0,5,8,3,0,Low-area,False
62377,891e8042ccbffff,23,0,1,2,0,0,0,4,12,4,0,Low-area,False
62400,891e80cc203ffff,2,0,1,0,0,1,0,0,0,0,0,Low-area,False
62402,891e8051c03ffff,15,0,4,0,0,1,0,6,4,0,0,Low-area,False
62417,891e805099bffff,45,0,1,2,1,1,1,8,29,2,0,High-area,False
62462,891e80cacdbffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
62463,891e80cd583ffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
62464,891e8056a6fffff,11,0,1,0,1,1,0,4,4,0,0,Low-area,False
62475,891e8052a67ffff,97,0,16,6,8,0,13,17,34,3,0,High-area,False
62572,891e805162bffff,2,0,1,0,0,1,0,0,0,0,0,Low-area,False
62574,891e80cd10bffff,27,1,0,4,0,1,0,7,15,0,0,Low-area,True
62601,891e80c8823ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
62602,891e8059837ffff,2,0,1,0,0,0,1,0,0,0,0,Low-area,False
62604,891e805a10fffff,3,0,0,0,0,0,0,0,2,1,0,Low-area,False
62607,891e805336bffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
62608,891e8050ccfffff,96,0,7,2,3,2,8,19,46,9,0,High-area,False
62704,891e80562d3ffff,15,0,0,1,0,1,0,3,10,0,0,Low-area,False
62719,891e805555bffff,28,0,0,0,0,1,0,15,8,4,0,Low-area,False
62747,891e805b337ffff,64,0,7,4,1,4,1,23,21,3,0,High-area,False
62811,891e80cde73ffff,10,0,0,0,0,2,1,3,4,0,0,Low-area,False
62821,891e805a48fffff,6,0,0,0,0,1,2,0,3,0,0,Low-area,False
62827,891e80581d3ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
62829,891e80550cfffff,26,0,0,0,1,0,2,3,15,5,0,Low-area,False
62855,891e80575c7ffff,27,0,6,2,0,1,0,5,12,1,0,Low-area,False
62882,891e8052807ffff,95,0,13,2,1,2,2,23,37,15,0,High-area,False
62977,891e80c9487ffff,3,0,3,0,0,0,0,0,0,0,0,Low-area,False
62980,891e8052343ffff,8,0,0,0,0,0,1,1,5,1,0,Low-area,False
62988,891e8059c8bffff,2,0,0,0,0,1,0,1,0,0,0,Low-area,False
62990,891e8055663ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
62991,891e804030fffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
62993,891e805338bffff,6,0,1,0,0,1,0,2,2,0,0,Low-area,False
62999,891e805b1b3ffff,18,0,0,2,0,1,0,5,7,3,0,Low-area,False
63017,891e805a8a7ffff,1,0,0,0,0,0,0,1,0,0,0,Low-area,False
63018,891e805225bffff,38,0,2,0,1,2,1,17,8,7,0,High-area,False
63056,891e8050a4fffff,45,0,1,0,0,1,0,37,6,0,0,High-area,False
63101,891e805319bffff,45,0,6,0,1,4,1,13,16,4,0,High-area,False
63146,891e80c1247ffff,3,0,2,0,0,0,0,0,0,1,0,Low-area,False
63149,891e80cdea3ffff,74,0,9,1,1,0,0,45,16,2,0,High-area,False
63223,891e804305bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
63224,891e80412d7ffff,2,0,0,0,0,0,0,0,2,0,0,Low-area,False
63226,891e805297bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
63227,891e80574c7ffff,26,0,9,1,0,1,2,5,7,1,0,Low-area,False
63253,891e805011bffff,43,0,5,4,0,1,0,14,15,4,0,High-area,False
63296,891e8057683ffff,31,0,3,2,0,1,1,5,16,3,0,High-area,False
63327,891e80c816bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
63328,891e804146bffff,3,0,0,0,0,0,0,0,1,2,0,Low-area,False
63331,891e8050e6bffff,64,0,7,2,2,2,1,17,22,11,0,High-area,False
63395,891e805188fffff,17,1,4,4,2,1,1,2,2,1,0,Low-area,True
63412,891e80c9d6fffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
63414,891e8042533ffff,19,0,2,1,0,4,0,2,8,2,0,Low-area,False
63433,891e805a087ffff,6,0,0,0,0,0,0,3,2,0,1,Low-area,False
63439,891e804220bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
63440,891e80cd5d7ffff,6,0,0,1,0,0,0,4,1,0,0,Low-area,False
63446,891e8052e8bffff,81,0,9,2,3,2,4,9,31,21,0,High-area,False
63527,891e80424afffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
63528,891e8052877ffff,69,0,8,2,3,0,5,6,36,9,0,High-area,False
63597,891e8051537ffff,27,0,0,0,0,0,1,6,17,3,0,Low-area,False
63624,891e8051163ffff,5,0,1,0,0,0,0,1,2,1,0,Low-area,False
63629,891e804309bffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
63630,891e80532a3ffff,26,0,3,3,0,1,0,9,8,2,0,Low-area,False
63656,891e80535cfffff,31,0,5,2,0,1,0,12,6,5,0,High-area,False
63687,891e805358fffff,12,0,0,3,0,1,0,2,6,0,0,Low-area,False
63699,891e8050073ffff,99,0,5,3,3,4,3,47,27,7,0,High-area,False
63798,891e80c9e93ffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
63799,891e8041d1bffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
63800,891e80cd263ffff,22,0,2,1,1,1,1,8,4,4,0,Low-area,False
63822,891e80519d3ffff,36,0,1,5,0,2,4,3,13,8,0,High-area,False
63858,891e80505b3ffff,98,0,15,2,1,0,13,24,36,7,0,High-area,False
63956,891e80c9847ffff,3,0,0,0,0,1,0,1,1,0,0,Low-area,False
63959,891e80c8487ffff,4,0,0,0,0,1,0,1,2,0,0,Low-area,False
63963,891e8050e2bffff,66,0,5,4,2,1,2,15,31,6,0,High-area,False
64029,891e8052847ffff,96,0,11,3,7,1,1,25,38,10,0,High-area,False
64125,891e805823bffff,1,0,0,0,1,0,0,0,0,0,0,Low-area,False
64126,891e8052c97ffff,10,0,0,0,0,0,0,5,4,1,0,Low-area,False
64136,891e8052ad7ffff,97,0,7,3,11,0,12,38,16,10,0,High-area,False
64233,891e80cdb67ffff,20,0,0,0,0,3,1,11,5,0,0,Low-area,False
64253,891e8050203ffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
64254,891e80550abffff,1,0,0,0,0,0,0,0,1,0,0,Low-area,False
64255,891e80576d3ffff,69,0,11,3,1,1,2,23,15,13,0,High-area,False
64324,891e8052b2fffff,98,0,10,3,0,1,8,38,27,11,0,High-area,False
64422,891e8052ed3ffff,78,0,6,4,3,0,6,15,36,8,0,High-area,False
64500,891e80c9b67ffff,8,0,0,0,0,1,0,1,5,1,0,Low-area,False
64508,891e8055e43ffff,4,0,0,0,1,0,2,1,0,0,0,Low-area,False
64512,891e805a46bffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
64513,891e80519c7ffff,18,0,0,0,0,2,0,4,10,2,0,Low-area,False
64531,891e80c8c8bffff,9,0,4,0,0,2,0,0,3,0,0,Low-area,False
64540,891e8051d7bffff,4,0,2,0,0,0,1,0,0,1,0,Low-area,False
64544,891e8055d53ffff,8,0,0,1,0,0,0,3,4,0,0,Low-area,False
64552,891e8051c83ffff,39,0,7,2,0,2,0,10,15,3,0,High-area,False
64591,891e805223bffff,76,0,9,4,0,2,3,20,37,1,0,High-area,False
64667,891e8050d5bffff,51,1,5,6,3,2,5,7,14,9,0,High-area,True
64718,891e80529abffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
64719,891e8051abbffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
64722,891e80cf007ffff,3,0,0,0,0,0,0,0,3,0,0,Low-area,False
64725,891e805705bffff,29,0,6,1,0,3,2,13,4,0,0,Low-area,False
64754,891e8055297ffff,6,0,1,0,0,3,0,2,0,0,0,Low-area,False
64760,891e80430c7ffff,45,0,6,4,1,1,0,18,10,5,0,High-area,False
64805,891e80528a7ffff,98,0,1,2,0,0,3,72,15,5,0,High-area,False
64903,891e8054163ffff,5,0,0,0,0,3,0,0,2,0,0,Low-area,False
64908,891e80501b3ffff,72,0,11,2,23,0,8,5,17,5,1,High-area,False
64980,891e8041557ffff,2,0,0,0,0,0,1,0,1,0,0,Low-area,False
64982,891e8051577ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
64984,891e80422d3ffff,4,0,1,0,0,0,0,2,1,0,0,Low-area,False
64988,891e805232bffff,98,0,16,1,1,1,15,8,47,9,0,High-area,False
65086,891e8058183ffff,17,0,2,1,2,0,0,7,3,2,0,Low-area,False
65103,891e80521abffff,39,0,1,0,2,1,0,16,16,3,0,High-area,False
65142,891e86245b7ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
65143,891e805b143ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
65144,891e805040bffff,61,0,11,3,1,1,3,19,19,4,0,High-area,False
65205,891e8055223ffff,2,0,0,0,0,0,0,1,1,0,0,Low-area,False
65207,891e805060bffff,55,0,0,3,1,2,0,21,24,4,0,High-area,False
65262,891e80cd16fffff,3,0,0,0,0,0,0,1,1,1,0,Low-area,False
65265,891e8042c33ffff,19,0,3,1,0,1,1,5,7,1,0,Low-area,False
65284,891e80cf34bffff,5,0,1,0,0,1,0,0,3,0,0,Low-area,False
65289,891e8052a07ffff,92,1,10,10,5,1,6,28,28,4,0,High-area,True
65381,891e80426bbffff,1,0,0,0,0,1,0,0,0,0,0,Low-area,False
65382,891e80cd593ffff,2,0,0,0,0,2,0,0,0,0,0,Low-area,False
65384,891e80c857bffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
65385,891e805455bffff,28,0,4,0,0,1,0,8,11,4,0,Low-area,False
65413,891e80cd8c3ffff,12,0,0,0,0,0,1,4,6,1,0,Low-area,False
65425,891e804018fffff,2,0,1,0,0,0,0,0,1,0,0,Low-area,False
65427,891e80cd0abffff,26,0,1,0,0,2,0,7,15,1,0,Low-area,False
65453,891e8050d6fffff,60,0,3,1,0,0,1,12,40,3,0,High-area,False
65513,891e805566fffff,1,0,0,0,0,0,0,0,0,1,0,Low-area,False
65514,891e8055337ffff,6,0,0,0,0,1,0,3,2,0,0,Low-area,False
65520,891e8058253ffff,8,0,3,1,0,0,2,1,1,0,0,Low-area,False
65528,891e80c8127ffff,16,0,2,0,0,3,0,4,5,2,0,Low-area,False
65544,891e80cd14fffff,25,0,1,1,0,0,0,6,15,2,0,Low-area,False
65569,891e80573abffff,29,0,1,0,1,3,0,13,10,1,0,Low-area,False
65598,891e80554c3ffff,74,0,3,4,0,1,0,19,40,7,0,High-area,False
65672,891e805a16bffff,43,0,3,1,0,7,0,14,10,8,0,High-area,False
65715,891e8055593ffff,7,0,1,0,0,2,0,2,2,0,0,Low-area,False
65722,891e80500dbffff,24,0,0,1,1,0,3,2,14,3,0,Low-area,False
65746,891e80572abffff,54,0,4,1,1,3,0,19,19,7,0,High-area,False
65800,891e8051017ffff,2,0,0,0,0,0,0,0,1,1,0,Low-area,False
65802,891e80cc2cfffff,9,0,0,0,0,0,0,1,7,1,0,Low-area,False
65811,891e80535b7ffff,6,0,1,1,0,1,0,1,2,0,0,Low-area,False
65817,891e8042053ffff,12,0,1,0,0,1,0,2,8,0,0,Low-area,False
65829,891e8058573ffff,4,0,1,1,0,0,0,1,1,0,0,Low-area,False
65833,891e80545d7ffff,4,0,0,0,0,0,0,2,2,0,0,Low-area,False
65837,891e8050d77ffff,96,0,4,0,0,2,1,29,54,6,0,High-area,False
65933,891e80cd43bffff,12,0,0,0,0,1,0,7,2,2,0,Low-area,False
65945,891e80cf387ffff,1,0,1,0,0,0,0,0,0,0,0,Low-area,False
65946,891e805807bffff,3,0,0,0,0,0,0,2,1,0,0,Low-area,False
65949,891e805a96bffff,34,0,1,1,1,1,0,1,27,2,0,High-area,False
65983,891e8055143ffff,3,0,0,1,0,1,0,0,1,0,0,Low-area,False
65986,891e805096fffff,98,0,4,4,0,0,1,53,31,5,0,High-area,False
